"BOROCODE","City, State, Zip ","ORIGINAL MARKET VALUE","Borough","Postcode","Latitude","Longitude","NTA"
"1","NEW YORK             NY 10028-2082","452294","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2082","407513","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2082","349898","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2000","573627","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2082","326757","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10020-1903","961871","MANHATTAN","10020","40.758104","-73.979165","Midtown-Midtown South                                                      "
"1","NEW YORK             NY 10028-2083","244974","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","576554","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","GENEVA               -- 12006     ","328197",,,,,
"1","NEW YORK             NY 10036-5000","455472","MANHATTAN","10036","40.755447","-73.979466","Midtown-Midtown South                                                      "
"1","NEW YORK             NY 10028-2083","410537","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10013     ","361219","MANHATTAN","10013","40.713946","-73.998719","Chinatown                                                                  "
"1","NEW YORK             NY 10028-2083","579552","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEWARK               DE 19714-6501","329656",,,,,
"1","NEWARK               DE 19714-6501","457107",,,,,
"1","SAN ANTONIO          TX 78230-4511","411988",,,,,
"1","NEW YORK             NY 10028-2083","362657","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","582482","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","331123","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2000","458756","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","543264","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","234419","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","                                  ","585473",,,,,
"1","NEW YORK             NY 10028-2083","460407","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","414904","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","365674","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028     ","588398","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","334129","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","KENILWORTH           IL 60043-1231","462051",,,,,
"1","NEW YORK             NY 10028-2083","416458","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","367132","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","591317","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","335584","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","463597","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
"1","NEW YORK             NY 10028-2083","417911","MANHATTAN","10028","40.777843","-73.955722","Upper East Side-Carnegie Hill                                              "
